user,movie,rating
796,2746,2.93900346756
796,2706,2.5350086689
796,3668,3.48742127419
1068,1449,4.25357913971
1404,3949,3.63262414932
2225,3175,3.40191626549
2225,458,2.97111964226
2225,1223,3.93275880814
2225,3306,3.82563304901
2225,3577,2.1459145546
2225,673,2.31144499779
2225,593,3.94944286346
2225,34,3.82547712326
2225,368,3.09745931625
2225,2212,3.56844830513
2225,1892,2.86020612717
2225,2683,2.92290782928
2225,784,2.41765880585
2225,3706,2.75423049927
2225,2467,3.4651157856
2225,2871,3.55117797852
2225,3133,3.48716378212
2225,1269,3.88767647743
2225,1135,2.9879181385
2225,3481,3.50346636772
2225,3173,2.75614380836
2225,2701,1.60587418079
2225,1208,3.75341820717
2225,3519,2.73996353149
2225,1249,3.48152637482
2225,3728,3.55125379562
2225,599,3.70732116699
2225,2628,2.92905569077
2225,2108,3.3885679245
2225,2339,2.03328371048
2225,1266,3.63582539558
2225,3421,3.64671874046
2225,2475,2.64123082161
2225,3060,3.49543642998
2225,1267,3.90889620781
2225,3793,3.32867908478
2225,432,2.15590524673
2225,3871,3.51107978821
2225,1464,2.54960894585
2225,1711,2.75458073616
2225,553,3.44742465019
2225,2987,3.4066388607
2225,904,4.11954498291
2225,931,3.6355650425
2225,2741,2.05047726631
2225,1732,3.25827407837
2225,2278,3.00854444504
2225,3262,2.45765638351
2225,590,3.59867405891
2225,383,2.89691638947
2225,1396,3.4150416851
2225,316,2.9003636837
2225,903,3.88175749779
2225,1216,3.01091623306
2225,2401,3.24485516548
2225,1219,3.85066246986
2225,1597,2.86024594307
2225,2770,2.97350740433
2225,1293,3.79271626472
2225,2206,3.77411341667
2225,3681,3.41131281853
2225,1945,3.92347455025
2225,3505,3.53377485275
2225,648,2.90563130379
2225,1358,3.81349778175
2225,3916,3.66434383392
2225,3331,1.98530745506
2225,1104,3.85943698883
2225,1625,3.4136993885
2225,3386,3.46449398994
2225,1459,2.80536794662
2225,50,4.08572435379
2225,951,3.97034096718
2225,2395,3.47200989723
2225,2012,2.95020127296
2225,2788,3.67129659653
2225,3551,3.47628068924
2225,2114,3.41267442703
2225,3508,3.60932397842
2225,3510,3.22019004822
2225,160,1.75651085377
2225,3365,3.84699988365
2225,3882,2.94990563393
2225,3751,3.66350412369
2225,3911,3.74866294861
2225,2016,2.60661220551
2225,3081,3.04422187805
2225,1027,2.8569149971
2225,608,3.81979775429
2225,370,2.59864544868
2225,913,4.00471639633
2225,2693,3.52799320221
2225,3203,3.25477075577
2225,2917,3.64068341255
2225,2709,2.94478964806
2225,1262,4.00486278534
2225,1092,3.01254081726
2225,905,4.03243112564
2225,2073,3.62771368027
2225,1674,3.72799563408
2225,785,2.8896856308
2225,3088,3.76215052605
2225,3836,3.46260666847
3152,2797,3.1929500103
3152,1198,3.59058356285
3152,2018,2.96302390099
3152,2678,2.16683959961
3152,3753,3.14228439331
3152,3752,3.11416697502
3152,3147,3.33935809135
3152,2161,3.27261686325
3152,3793,3.18805980682
3152,3863,1.98474264145
3152,1073,3.331553936
3152,3717,2.26773095131
3152,2087,3.24050593376
3152,2174,2.8965883255
3152,3273,2.61377596855
3152,3852,2.32542490959
3152,1965,2.04510593414
3152,2431,2.67009353638
3152,3177,2.02392292023
3152,3146,2.56603884697
3152,2005,3.43779373169
3152,3186,2.34644913673
3152,3176,1.69239223003
3152,3148,2.72773766518
4517,1088,2.66172194481
4517,3698,2.68128013611
4517,296,4.07090616226
4517,2797,3.47372841835
4517,3436,2.17013072968
4517,1198,3.97627353668
4517,2003,2.86055397987
4517,596,3.37836527824
4517,1307,3.73587083817
4517,1135,2.67857885361
4517,3481,3.79298114777
4517,3512,3.1859395504
4517,223,3.79060173035
4517,2692,3.99365568161
4517,1125,3.37408733368
4517,1961,3.62304162979
4517,2407,3.02556324005
4517,1291,3.6359577179
4517,1300,3.89141440392
4517,2109,3.57913970947
4517,1206,3.86972379684
4517,3753,2.94553875923
4517,2329,3.924929142
4517,3421,3.67308163643
4517,2054,2.46387267113
4517,3147,3.53092479706
4517,3861,2.71975851059
4517,2383,1.35462832451
4517,2471,1.95497393608
4517,3484,1.97951972485
4517,2470,2.84596681595
4517,2520,2.60977458954
4517,1380,3.14344882965
4517,3893,3.48845267296
4517,1997,3.50635838509
4517,2161,3.23159074783
4517,2193,3.05158352852
4517,1994,3.19684743881
4517,3791,2.60390257835
4517,919,3.79215216637
4517,923,4.07263898849
4517,3388,2.28983902931
4517,2014,2.87145614624
4517,2640,3.07865953445
4517,2375,2.44934773445
4517,2072,2.58279776573
4517,3552,3.47408795357
4517,2085,3.20025062561
4517,3039,3.46716690063
4517,3457,2.50643515587
4517,542,2.2883412838
4517,2374,2.55700945854
4517,1222,3.81184482574
4517,2420,3.01183104515
4517,1091,2.30674624443
4517,1132,3.85012531281
4517,1240,3.51451730728
4517,3412,3.07948851585
4517,3398,3.34915351868
4517,3471,3.50396776199
4517,3671,3.6881608963
4517,1219,3.78766036034
4517,2141,2.98427009583
4517,2087,3.29359459877
4517,2269,2.26777005196
4517,3408,3.39767098427
4517,3897,4.12212848663
4517,2915,3.16832613945
4517,1059,3.24368357658
4517,2716,3.53244376183
4517,1945,3.86179494858
4517,2174,3.39404368401
4517,2081,3.36621665955
4517,2581,2.70256280899
4517,2163,2.51930618286
4517,2070,3.45036244392
4517,2717,2.47602748871
4517,2918,3.85903096199
4517,2399,2.03656387329
4517,3543,3.65340828896
4517,1673,3.70036411285
4517,3397,3.5885477066
4517,1381,1.66524076462
4517,3608,3.46322059631
4517,928,3.72544050217
4517,1081,3.24351000786
4517,1625,3.42354369164
4517,50,4.22698163986
4517,1214,3.61262750626
4517,1639,3.64118504524
4517,1333,3.37231969833
4517,2378,2.52955579758
4517,3478,2.87868666649
4517,2112,3.05432152748
4517,160,1.53282094002
4517,3591,2.92116141319
4517,1099,3.62428426743
4517,2408,2.0665769577
4517,2133,2.85951375961
4517,2145,3.1680085659
4517,3868,3.45396947861
4517,1345,3.15305948257
4517,1131,4.05706977844
4517,2100,3.04884409904
4517,1995,1.89675295353
4517,2450,1.76624751091
4517,1282,3.68727445602
4517,2088,2.36982727051
4517,203,2.75888967514
4517,899,3.89974784851
4517,592,3.26124024391
4517,953,3.82101416588
4517,1196,3.88432168961
4517,110,3.65666556358
4517,260,3.99506235123
4517,2478,2.92257118225
4517,1958,3.25915503502
4517,2005,3.27452683449
4517,3448,3.33413743973
4517,2115,3.06261920929
4517,2000,3.20456361771
4517,2144,3.49441385269
4517,2137,3.50625896454
4517,2011,2.87447333336
4517,3578,3.66086387634
4517,3033,3.0583922863
4517,2382,1.54328179359
4517,2423,2.9888818264
4517,174,1.77632498741
4517,1584,3.32686972618
4517,1246,3.71744942665
4517,1097,3.49151396751
4517,1258,3.70912265778
4517,1387,3.55158948898
4517,36,3.76129841805
5367,3000,3.53826236725
5367,1500,3.23920965195
5367,1441,2.57529187202
5367,3481,3.45675110817
5367,3654,3.14760994911
5367,1939,3.5679564476
5367,1304,3.54340982437
5367,3593,0.881563544273
5367,1394,3.68769001961
5367,3871,3.18394613266
5367,3730,3.74689912796
5367,3947,3.05755281448
5367,489,1.41966414452
5367,1073,3.14135122299
5367,3163,3.20119094849
5367,3051,2.15121173859
5367,2720,1.11368882656
5367,746,3.50666999817
5367,2490,2.82502651215
5367,2959,3.5456237793
5367,3916,2.67545604706
5367,2194,3.28665447235
5367,3317,3.51210618019
5367,3177,1.80010271072
5367,3911,3.60942721367
5367,911,3.32913184166
5367,2908,3.38976049423
5367,2360,3.70240497589
5367,965,3.49358320236
5367,1095,3.55078172684
5367,2617,2.4004201889
5367,2266,1.93890738487
5367,3949,3.75500631332
5367,2066,3.75971698761
101,1580,NaN
101,368,NaN
101,1198,NaN
101,3936,NaN
101,3841,NaN
101,2094,NaN
101,1372,NaN
101,1210,NaN
101,329,NaN
101,2409,NaN
101,2723,NaN
101,2006,NaN
101,360,NaN
101,2404,NaN
101,2628,NaN
101,2616,NaN
101,3208,NaN
101,2763,NaN
101,1722,NaN
101,474,NaN
101,2699,NaN
101,1275,NaN
101,3793,NaN
101,377,NaN
101,2405,NaN
101,292,NaN
101,2640,NaN
101,2412,NaN
101,1835,NaN
101,2571,NaN
101,780,NaN
101,1375,NaN
101,3440,NaN
101,3527,NaN
101,2524,NaN
101,849,NaN
101,2794,NaN
101,165,NaN
101,1240,NaN
101,2735,NaN
101,3697,NaN
101,2826,NaN
101,552,NaN
101,2947,NaN
101,485,NaN
101,2273,NaN
101,1438,NaN
101,1036,NaN
101,2402,NaN
101,2872,NaN
101,2991,NaN
101,1385,NaN
101,380,NaN
101,736,NaN
101,1287,NaN
101,648,NaN
101,1374,NaN
101,3397,NaN
101,1200,NaN
101,1876,NaN
101,1356,NaN
101,589,NaN
101,1214,NaN
101,1320,NaN
101,3438,NaN
101,3259,NaN
101,3755,NaN
101,480,NaN
101,2948,NaN
101,21,NaN
101,1587,NaN
101,1801,NaN
101,1552,NaN
101,1562,NaN
101,3268,NaN
101,2421,NaN
101,3082,NaN
101,145,NaN
101,376,NaN
101,1196,NaN
101,1544,NaN
101,2916,NaN
101,3418,NaN
101,71,NaN
101,260,NaN
101,2001,NaN
101,2353,NaN
101,546,NaN
101,2411,NaN
101,2617,NaN
101,3946,NaN
101,3948,NaN
101,466,NaN
101,1954,NaN
101,2000,NaN
101,1373,NaN
101,2642,NaN
101,1011,NaN
101,2406,NaN
101,1371,NaN
101,1376,NaN
101,2949,NaN
101,3555,NaN
101,1676,NaN
101,420,NaN
101,208,NaN
115,3918,NaN
115,1977,NaN
115,3481,NaN
115,2791,NaN
115,1729,NaN
115,3908,NaN
115,3793,NaN
115,3863,NaN
115,1407,NaN
115,836,NaN
115,2657,NaN
115,3300,NaN
115,2135,NaN
115,648,NaN
115,3101,NaN
115,3745,NaN
115,3190,NaN
115,3354,NaN
115,240,NaN
115,2858,NaN
115,3510,NaN
115,70,NaN
115,3755,NaN
115,3751,NaN
115,480,NaN
115,1544,NaN
115,611,NaN
115,1129,NaN
115,2028,NaN
115,3409,NaN
115,3948,NaN
115,3917,NaN
115,2792,NaN
115,2011,NaN
115,3578,NaN
115,1976,NaN
115,3159,NaN
115,3555,NaN
126,858,NaN
126,2721,NaN
126,1296,NaN
126,1415,NaN
126,412,NaN
126,1307,NaN
126,1210,NaN
126,1046,NaN
126,3548,NaN
126,2692,NaN
126,969,NaN
126,2153,NaN
126,1220,NaN
126,3404,NaN
126,461,NaN
126,1059,NaN
126,2947,NaN
126,2369,NaN
126,1036,NaN
126,2993,NaN
126,930,NaN
126,648,NaN
126,171,NaN
126,1230,NaN
126,2020,NaN
126,1094,NaN
126,589,NaN
126,3217,NaN
126,3868,NaN
126,390,NaN
126,1221,NaN
126,2291,NaN
126,1179,NaN
126,2943,NaN
126,911,NaN
126,1188,NaN
126,2314,NaN
126,3418,NaN
126,260,NaN
126,342,NaN
126,1684,NaN
126,902,NaN
126,1879,NaN
126,3578,NaN
126,915,NaN
126,2248,NaN
126,1063,NaN
126,3901,NaN
126,1416,NaN
126,3712,NaN
126,3668,NaN
1165,1580,3.0885887146
1165,3175,3.70020294189
1165,2580,3.50561237335
1165,1270,3.46633481979
1165,3000,3.7874276638
1165,1265,3.73886871338
1165,2622,3.26203298569
1165,296,3.83173799515
1165,593,3.66960644722
1165,1199,3.93394470215
1165,1653,3.3511838913
1165,2294,3.04870533943
1165,1183,3.29439115524
1165,2355,3.58023166656
1165,3624,3.22003340721
1165,2335,2.16121435165
1165,3481,3.80510187149
1165,253,2.77800059319
1165,1210,3.32659602165
1165,2496,2.76616048813
1165,2236,2.866294384
1165,2531,2.37777972221
1165,2723,3.11388516426
1165,2692,4.00879144669
1165,2532,2.52382469177
1165,2407,3.05476522446
1165,2828,2.09290003777
1165,233,3.58390688896
1165,111,3.88323831558
1165,1197,4.04715871811
1165,2628,2.43096637726
1165,1206,3.88590550423
1165,1266,3.44803643227
1165,2054,2.62865948677
1165,2600,3.52172994614
1165,2363,3.48524975777
1165,2455,2.95711922646
1165,2433,2.77964401245
1165,2520,2.73286437988
1165,2519,2.79611444473
1165,1301,3.5354244709
1165,2384,3.67559981346
1165,3489,2.55779242516
1165,3827,2.49967503548
1165,3683,3.92703032494
1165,1748,3.55234384537
1165,2571,3.54117417336
1165,2761,4.017598629
1165,2664,3.72096276283
1165,1186,3.5424478054
1165,1904,3.4086060524
1165,1240,3.37387299538
1165,1527,3.01927685738
1165,3784,2.20139241219
1165,3398,3.65675759315
1165,2770,3.33758568764
1165,3615,2.68313837051
1165,1509,3.57122063637
1165,2490,2.66408395767
1165,594,3.75388097763
1165,3740,2.81785964966
1165,2424,2.50497937202
1165,3479,3.08708620071
1165,2854,1.51668930054
1165,648,2.57339453697
1165,2429,2.35114240646
1165,3052,3.19530582428
1165,1200,3.50243735313
1165,1965,3.57641267776
1165,1356,3.09495544434
1165,2498,1.74948680401
1165,1921,3.65568614006
1165,2167,2.54211544991
1165,750,4.20829868317
1165,1214,3.57036113739
1165,527,3.90227127075
1165,2012,2.87363052368
1165,2722,2.14752936363
1165,3317,3.80688142776
1165,2672,2.47512030602
1165,2539,2.96920108795
1165,1479,2.06067442894
1165,2529,3.37908768654
1165,968,3.57167506218
1165,2359,3.65348148346
1165,2541,2.70254254341
1165,2860,2.23353886604
1165,2125,3.16757082939
1165,2116,2.67256641388
1165,2533,2.73724842072
1165,32,3.58403730392
1165,2530,2.68939971924
1165,2747,3.22778630257
1165,1617,3.83873796463
1165,1196,3.76714920998
1165,2430,2.93229913712
1165,2916,2.91477108002
1165,541,3.83165717125
1165,260,3.85025978088
1165,2028,3.40851902962
1165,2353,2.73137640953
1165,317,2.63539099693
1165,3623,2.28563261032
1165,373,3.62910676003
1165,2762,3.64888095856
1165,3948,3.24321269989
1165,778,3.73548150063
1165,3556,3.7607717514
1165,999,2.64051604271
1165,1112,3.66212201118
1165,2010,4.0579328537
1165,3186,2.93934988976
1165,1193,3.96510410309
1165,1702,2.14513516426
1165,2011,2.85279202461
1165,3176,3.21099710464
1165,1376,3.15037322044
1165,2997,4.12919998169
1165,2501,3.51246142387
1165,1258,3.60528612137
1165,2599,3.93859171867
1165,2746,3.57614159584
1165,2706,2.90748882294
1500,471,3.95631790161
1500,1265,4.25366163254
1500,1223,4.66697883606
1500,296,4.7214589119
1500,2542,4.18671321869
1500,1199,4.32889461517
1500,2797,3.99391055107
1500,1500,4.06800365448
1500,1259,4.31983232498
1500,2463,3.49125123024
1500,1307,4.27032613754
1500,3481,4.28523302078
1500,1077,4.26656770706
1500,2502,4.02130651474
1500,3108,3.89304924011
1500,2791,4.34428787231
1500,1197,4.52302026749
1500,3421,4.334461689
1500,2054,2.84799551964
1500,3147,4.05635929108
1500,1722,3.16726779938
1500,3210,4.16855382919
1500,1663,3.93840360641
1500,1380,3.65114235878
1500,500,3.31366634369
1500,3791,2.95256686211
1500,1394,4.50360918045
1500,1968,4.11214351654
1500,1517,4.16567611694
1500,235,4.07291793823
1500,3039,3.99079704285
1500,1136,4.66168737411
1500,1732,4.11479759216
1500,1240,4.09437513351
1500,2942,2.78671741486
1500,3471,4.066426754
1500,318,4.76885795593
1500,1641,4.15736055374
1500,231,3.47409653664
1500,2770,3.59037160873
1500,2915,3.74430942535
1500,2716,4.0049738884
1500,1513,3.24387454987
1500,441,4.0272436142
1500,2174,3.80667877197
1500,648,3.25366663933
1500,2918,4.40618848801
1500,3608,3.96117019653
1500,543,3.63838028908
1500,1230,4.58415460587
1500,1965,3.97715044022
1500,3361,4.06846857071
1500,50,4.84123563766
1500,3429,4.72251415253
1500,45,3.78141021729
1500,1442,3.09619021416
1500,3354,2.01707673073
1500,3016,3.20197892189
1500,1923,4.30185222626
1500,3751,4.32401275635
1500,3911,4.67563581467
1500,3253,3.95188140869
1500,1079,4.2832326889
1500,1179,4.05191898346
1500,1257,4.15943193436
1500,1554,3.60416579247
1500,1573,3.25439357758
1500,1080,4.35544109344
1500,317,2.89836192131
1500,3948,3.93501543999
1500,3556,4.14249038696
1500,2000,3.70725345612
1500,1449,4.61219644547
1500,3578,4.19973516464
1500,2504,3.11733841896
1500,2248,4.38283061981
1500,3809,3.48728990555
1500,785,3.75026702881
1500,1278,4.50214719772
1500,3949,4.826567173
1500,1292,4.17866420746
1500,934,3.70095944405
2342,2366,3.72106099129
2342,858,4.22162103653
2342,3000,4.01019287109
2342,3703,3.56479334831
2342,1212,4.15699863434
2342,1215,3.75460743904
2342,1197,4.00298929214
2342,3104,3.49532294273
2342,3793,3.55099511147
2342,969,3.7612388134
2342,2571,3.96394586563
2342,1220,3.77019143105
2342,1222,3.79148459435
2342,1240,3.80272054672
2342,3300,2.98285698891
2342,1036,3.72978639603
2342,3864,3.17359161377
2342,1200,3.94715738297
2342,1261,3.76189804077
2342,1221,4.10045814514
2342,1196,4.15881872177
2342,110,3.68594455719
2342,260,4.26253175735
2342,2000,3.33429336548
2342,1387,3.77298760414
2907,1084,3.25147914886
2907,2656,3.52286458015
2907,1888,2.84551143646
2907,597,3.39261078835
2907,577,2.66100859642
2907,1804,3.04439592361
2907,924,3.21408390999
2907,1266,3.31025743484
2907,3826,3.11750984192
2907,3893,2.81993293762
2907,3827,3.21212053299
2907,2803,3.32941746712
2907,904,3.52964544296
2907,1136,3.53969883919
2907,207,3.13678264618
2907,3114,3.51556777954
2907,3615,3.19358730316
2907,3129,2.66508126259
2907,1887,2.61349010468
2907,2498,2.80554223061
2907,3618,2.65924882889
2907,3317,2.7936732769
2907,240,3.48958897591
2907,3616,2.34142184258
2907,2505,2.99974894524
2907,480,3.67609715462
2907,3911,3.03430390358
2907,1393,3.14457845688
2907,911,3.41631793976
2907,1348,2.98291492462
2907,3946,3.0536737442
2907,3286,2.57278800011
2907,3524,3.13031935692
2907,1962,3.2126083374
2907,3901,2.40789103508
4992,1073,3.58927297592
4992,265,4.14180421829
5918,1961,4.21996545792
5918,47,4.31348228455
5918,1997,4.13568782806
5918,3863,3.65571641922
5918,1219,4.4999704361
5918,3578,4.19230794907
81,1084,NaN
81,2924,NaN
81,296,NaN
81,2971,NaN
81,1199,NaN
81,1198,NaN
81,1201,NaN
81,1274,NaN
81,1276,NaN
81,3435,NaN
81,3811,NaN
81,1294,NaN
81,908,NaN
81,1210,NaN
81,973,NaN
81,1260,NaN
81,3741,NaN
81,223,NaN
81,330,NaN
81,924,NaN
81,246,NaN
81,111,NaN
81,1207,NaN
81,1300,NaN
81,955,NaN
81,912,NaN
81,1247,NaN
81,1304,NaN
81,3421,NaN
81,1267,NaN
81,1952,NaN
81,1218,NaN
81,2879,NaN
81,1394,NaN
81,3730,NaN
81,3683,NaN
81,1299,NaN
81,1252,NaN
81,904,NaN
81,1263,NaN
81,903,NaN
81,3334,NaN
81,3468,NaN
81,3093,NaN
81,3629,NaN
81,3543,NaN
81,1233,NaN
81,2921,NaN
81,69,NaN
81,1234,NaN
81,1230,NaN
81,750,NaN
81,951,NaN
81,1214,NaN
81,3742,NaN
81,2858,NaN
81,1213,NaN
81,3265,NaN
81,1099,NaN
81,482,NaN
81,968,NaN
81,1221,NaN
81,1348,NaN
81,1284,NaN
81,1931,NaN
81,978,NaN
81,1617,NaN
81,1196,NaN
81,913,NaN
81,3362,NaN
81,260,NaN
81,2028,NaN
81,1224,NaN
81,1228,NaN
81,2303,NaN
81,965,NaN
81,3948,NaN
81,905,NaN
81,2010,NaN
81,1193,NaN
81,942,NaN
81,3194,NaN
81,1178,NaN
81,2186,NaN
81,1258,NaN
81,3836,NaN
385,1580,NaN
385,3175,NaN
385,1127,NaN
385,1270,NaN
385,3213,NaN
385,1265,NaN
385,2924,NaN
385,296,NaN
385,2396,NaN
385,593,NaN
385,1198,NaN
385,2771,NaN
385,1259,NaN
385,1892,NaN
385,2355,NaN
385,1307,NaN
385,3270,NaN
385,1873,NaN
385,3512,NaN
385,2692,NaN
385,1291,NaN
385,232,NaN
385,2414,NaN
385,861,NaN
385,1197,NaN
385,1266,NaN
385,1590,NaN
385,2329,NaN
385,1,NaN
385,3147,NaN
385,1047,NaN
385,3006,NaN
385,2989,NaN
385,1644,NaN
385,1663,NaN
385,1682,NaN
385,1089,NaN
385,1218,NaN
385,3793,NaN
385,2880,NaN
385,377,NaN
385,1968,NaN
385,3827,NaN
385,2412,NaN
385,2985,NaN
385,3257,NaN
385,2571,NaN
385,2856,NaN
385,257,NaN
385,1225,NaN
385,2987,NaN
385,1035,NaN
385,3256,NaN
385,1240,NaN
385,2019,NaN
385,590,NaN
385,2413,NaN
385,2403,NaN
385,3114,NaN
385,3615,NaN
385,3408,NaN
385,1589,NaN
385,2716,NaN
385,733,NaN
385,2174,NaN
385,2338,NaN
385,1036,NaN
385,3653,NaN
385,161,NaN
385,39,NaN
385,2959,NaN
385,648,NaN
385,2918,NaN
385,3916,NaN
385,3763,NaN
385,1200,NaN
385,2394,NaN
385,1356,NaN
385,1625,NaN
385,3526,NaN
385,361,NaN
385,2167,NaN
385,50,NaN
385,1214,NaN
385,1639,NaN
385,1704,NaN
385,3646,NaN
385,25,NaN
385,73,NaN
385,427,NaN
385,1923,NaN
385,3510,NaN
385,1912,NaN
385,3265,NaN
385,480,NaN
385,1784,NaN
385,741,NaN
385,2291,NaN
385,1079,NaN
385,1153,NaN
385,933,NaN
385,1042,NaN
385,32,NaN
385,2491,NaN
385,457,NaN
385,3788,NaN
385,592,NaN
385,3915,NaN
385,1617,NaN
385,1196,NaN
385,1370,NaN
385,2126,NaN
385,2058,NaN
385,150,NaN
385,541,NaN
385,260,NaN
385,2028,NaN
385,2353,NaN
385,123,NaN
385,1678,NaN
385,2762,NaN
385,2890,NaN
385,1092,NaN
385,2000,NaN
385,2406,NaN
385,1805,NaN
385,3578,NaN
385,3176,NaN
385,605,NaN
385,2248,NaN
385,3555,NaN
385,2501,NaN
385,1097,NaN
385,2700,NaN
385,1387,NaN
385,517,NaN
385,3668,NaN
874,2366,4.42938566208
874,858,4.70176124573
874,1212,4.91273355484
874,950,4.61271190643
874,1441,3.11310696602
874,1269,4.42466163635
874,1176,4.240421772
874,969,4.67201280594
874,3730,4.66153001785
874,2664,4.59386253357
874,904,4.8119802475
874,903,4.63683080673
874,1219,4.82423973083
874,3018,3.72326636314
874,2315,1.97113537788
874,1333,4.34751081467
874,1348,4.86574888229
874,942,4.71307277679
874,1258,4.16700363159
874,1387,4.36593294144
874,2208,4.74631118774
3313,1591,2.59547567368
3313,211,3.10217261314
3313,1378,3.38501667976
3313,3481,3.51860356331
3313,2006,3.44151830673
3313,3030,3.69176506996
3313,919,3.92085695267
3313,3534,2.81841373444
3313,2847,3.50608968735
3313,112,3.3394446373
3313,2278,3.36297011375
3313,1858,3.2015850544
3313,3926,3.20447802544
3313,380,3.60892820358
3313,3266,3.04130125046
3313,750,3.91548156738
3313,2648,3.62076091766
3313,1610,3.88790440559
3313,464,2.77592206001
3313,2660,3.67368626595
3313,3107,3.34131860733
3313,1101,3.54290723801
3313,1429,3.13374900818
3313,949,3.47881603241
3313,1204,3.93816757202
4169,148,3.16723942757
4169,463,2.41738200188
4169,833,1.86919593811
4169,1342,2.63411641121
4169,1580,3.57839131355
4169,1645,3.12479376793
4169,1829,3.17419576645
4169,3175,3.76956129074
4169,3749,3.66596150398
4169,540,1.94788706303
4169,1483,2.52489733696
4169,1721,3.52031040192
4169,1896,3.25320243835
4169,2387,2.40172553062
4169,2811,3.31977939606
4169,31,2.85100603104
4169,1339,3.10557031631
4169,1352,2.91336727142
4169,1650,3.42548680305
4169,2711,3.34135699272
4169,2821,1.40322101116
4169,3488,2.20193386078
4169,137,2.71564340591
4169,451,3.20147681236
4169,580,3.28491282463
4169,1884,3.02334666252
4169,2231,3.51408982277
4169,3796,3.42175555229
4169,3876,2.33102726936
4169,458,3.16581511497
4169,879,2.61267900467
4169,2249,2.99448084831
4169,2656,2.5423514843
4169,3377,2.83479642868
4169,3425,3.71725845337
4169,804,2.80189037323
4169,2027,1.9916908741
4169,472,2.66020727158
4169,1466,3.81358098984
4169,1888,2.74146461487
4169,78,3.29362535477
4169,322,3.72051858902
4169,513,2.85947942734
4169,2848,4.34005451202
4169,613,3.73755908012
4169,961,3.87083101273
4169,1160,3.09856128693
4169,3087,3.2943572998
4169,3149,2.12375593185
4169,375,3.56519889832
4169,597,3.53219890594
4169,1417,3.17539215088
4169,1653,3.66659903526
4169,2835,2.38959145546
4169,1863,1.76728999615
4169,3436,2.61456251144
4169,211,3.81628537178
4169,368,3.20831894875
4169,530,2.42817926407
4169,796,1.29509985447
4169,1404,3.24062108994
4169,2200,2.76212358475
4169,81,3.00612592697
4169,385,3.58933281898
4169,830,2.83693647385
4169,874,2.45847821236
4169,2007,2.48279619217
4169,183,3.59442996979
4169,210,3.27282071114
4169,436,2.57458353043
4169,1441,3.44101667404
4169,1892,3.20364236832
4169,2079,3.5014731884
4169,1051,3.4659576416
4169,1415,4.04485750198
4169,1510,1.29509985447
4169,2583,3.89430260658
4169,784,2.5144109726
4169,842,2.09046530724
4169,1752,2.24949932098
4169,2682,4.10289955139
4169,587,3.42043352127
4169,731,2.8354549408
4169,988,3.36515784264
4169,1372,3.1576666832
4169,3127,3.43555426598
4169,3252,3.61085581779
4169,3264,3.0255112648
4169,26,3.76428174973
4169,577,2.4226565361
4169,626,2.05377531052
4169,2023,3.17574310303
4169,2335,2.24527311325
4169,2331,3.3334069252
4169,159,3.37107777596
4169,271,3.23011612892
4169,606,1.7147462368
4169,743,1.94728195667
4169,811,4.60003232956
4169,2322,2.51897501945
4169,3183,3.97490286827
4169,3528,3.16592788696
4169,806,3.3979268074
4169,1363,2.84840488434
4169,1689,3.00480079651
4169,1866,2.42843937874
4169,2371,3.40691304207
4169,103,3.24919509888
4169,236,3.21956467628
4169,460,2.26355838776
4169,1890,1.97397637367
4169,2496,3.09493160248
4169,2497,2.43307447433
4169,3258,2.7387547493
4169,3512,3.7102637291
4169,12,2.03809714317
4169,350,3.29707026482
4169,984,2.94954180717
4169,2236,3.49910998344
4169,2723,2.80310368538
4169,3207,3.75787734985
4169,860,4.34270477295
4169,1769,2.81554269791
4169,2006,3.32232308388
4169,2701,1.69811689854
4169,3500,2.92137551308
4169,2168,3.00031709671
4169,3502,3.15322065353
4169,1820,NaN
4169,3711,2.97662949562
4169,707,3.08596205711
4169,1457,2.90468192101
4169,3184,3.70059037209
4169,3239,2.37662625313
4169,3450,3.30516767502
4169,222,3.65628671646
4169,875,2.98337054253
4169,1565,2.93610334396
4169,1804,2.95457792282
4169,1824,3.26305055618
4169,3108,3.68775749207
4169,22,3.18695950508
4169,209,2.13114213943
4169,372,3.18645405769
4169,685,3.44219040871
4169,2242,2.41770410538
4169,230,3.56889247894
4169,93,1.96570587158
4169,225,3.02170538902
4169,2724,2.84305429459
4169,3884,2.06726431847
4169,346,3.62642979622
4169,360,2.28319549561
4169,367,3.17164421082
4169,539,3.76418399811
4169,725,2.52236294746
4169,1061,3.42461585999
4169,3670,3.6870071888
4169,224,3.38926625252
4169,519,1.51237285137
4169,3132,3.75904011726
4169,3045,3.25723195076
4169,140,2.91766834259
4169,177,2.38735604286
4169,416,2.13316750526
4169,827,2.7123374939
4169,1055,2.03776884079
4169,1425,2.97678112984
4169,2306,2.06759738922
4169,2998,3.7036511898
4169,132,2.22378134727
4169,152,2.78608632088
4169,444,2.09808087349
4169,671,3.52319669724
4169,1114,2.60659265518
4169,2829,2.93073749542
4169,3721,3.3042652607
4169,3857,2.00640130043
4169,3919,1.80691254139
4169,305,2.61337304115
4169,353,3.014585495
4169,355,2.16595816612
4169,618,1.26460623741
4169,694,2.21625995636
4169,882,2.44121742249
4169,1542,3.69709539413
4169,1586,2.80262708664
4169,2616,2.67138314247
4169,2882,2.37429475784
4169,2898,2.55522465706
4169,3155,3.2097465992
